time,m_ballast_pumped,m_pitch,m_pressure,density
2024-08-05T20:00:41Z,NaN,NaN,0.0611698,NaN
2024-08-05T20:00:45Z,NaN,NaN,NaN,NaN
2024-08-05T20:00:49Z,NaN,NaN,NaN,NaN
2024-08-05T20:00:53Z,177.738,NaN,NaN,NaN
2024-08-05T20:01:13Z,NaN,NaN,NaN,NaN
2024-08-05T20:01:21Z,NaN,NaN,NaN,NaN
2024-08-05T20:01:29Z,NaN,NaN,0.471674,NaN
2024-08-05T20:01:33Z,NaN,NaN,NaN,NaN
2024-08-05T20:01:37Z,NaN,NaN,NaN,NaN
2024-08-05T20:01:53Z,NaN,NaN,NaN,NaN
2024-08-05T20:02:09Z,NaN,NaN,NaN,NaN
2024-08-05T20:02:17Z,NaN,NaN,0.0681275,NaN
2024-08-05T20:02:25Z,NaN,NaN,NaN,NaN
2024-08-05T20:02:29Z,NaN,NaN,NaN,NaN
2024-08-05T20:02:37Z,NaN,NaN,NaN,NaN
2024-08-05T20:02:41Z,NaN,NaN,NaN,NaN
2024-08-05T20:02:57Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:01Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:05Z,NaN,NaN,-0.0130457,NaN
2024-08-05T20:03:13Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:17Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:21Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:30Z,NaN,NaN,NaN,1024.6396
2024-08-05T20:03:34Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:38Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:42Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:46Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:50Z,NaN,NaN,NaN,NaN
2024-08-05T20:03:54Z,NaN,NaN,-0.0153649,NaN
2024-08-05T20:03:58Z,NaN,NaN,NaN,1024.7197
2024-08-05T20:04:02Z,NaN,NaN,NaN,1024.7197
2024-08-05T20:04:18Z,NaN,NaN,NaN,NaN
2024-08-05T20:04:38Z,NaN,NaN,NaN,NaN
2024-08-05T20:04:42Z,NaN,NaN,-0.0153649,1024.7083
2024-08-05T20:04:50Z,NaN,NaN,NaN,1024.6794
2024-08-05T20:05:01Z,NaN,NaN,NaN,1024.6387
2024-08-05T20:05:17Z,NaN,NaN,NaN,1024.6061
2024-08-05T20:05:21Z,NaN,NaN,NaN,NaN
2024-08-05T20:06:56Z,NaN,NaN,NaN,1024.59
2024-08-05T20:07:04Z,537.573,0.0977384,-0.0153649,1024.5779
2024-08-05T20:07:04Z,NaN,NaN,-0.0153649,NaN
2024-08-05T20:07:39Z,NaN,NaN,NaN,1024.5696
2024-08-05T20:07:54Z,NaN,NaN,-0.0153649,1024.5443
2024-08-05T20:08:10Z,NaN,NaN,NaN,1024.3909
2024-08-05T20:08:39Z,NaN,NaN,NaN,1023.708
2024-08-05T20:08:39Z,537.573,0.0977384,-0.0153649,1023.04895
2024-08-05T20:08:39Z,NaN,NaN,0.00782742,NaN
2024-08-05T20:08:47Z,NaN,NaN,NaN,1021.60016
2024-08-05T20:09:11Z,NaN,NaN,NaN,NaN
2024-08-05T20:09:15Z,NaN,NaN,NaN,1021.19745
2024-08-05T20:09:19Z,NaN,NaN,NaN,1021.06696
2024-08-05T20:09:26Z,NaN,NaN,NaN,1024.7639
2024-08-05T20:09:30Z,NaN,NaN,-0.0872612,1024.741
2024-08-05T20:09:38Z,NaN,NaN,NaN,NaN
2024-08-05T20:09:42Z,NaN,NaN,NaN,NaN
2024-08-05T20:09:46Z,NaN,NaN,NaN,1024.7184
2024-08-05T20:09:50Z,NaN,NaN,NaN,1024.6876
2024-08-05T20:09:54Z,NaN,NaN,NaN,1024.6316
2024-08-05T20:09:58Z,NaN,NaN,NaN,1024.597
2024-08-05T20:10:02Z,NaN,NaN,NaN,NaN
2024-08-05T20:10:06Z,NaN,NaN,NaN,1024.5898
2024-08-05T20:10:10Z,NaN,NaN,NaN,NaN
2024-08-05T20:10:14Z,NaN,NaN,NaN,1024.5764
2024-08-05T20:10:18Z,NaN,NaN,0.307009,1024.5548
2024-08-05T20:10:22Z,-253.767,NaN,NaN,NaN
2024-08-05T20:10:26Z,NaN,NaN,NaN,1024.2936
2024-08-05T20:10:30Z,NaN,NaN,NaN,1023.61597
2024-08-05T20:10:38Z,NaN,NaN,NaN,1022.17096
2024-08-05T20:10:42Z,NaN,NaN,NaN,1021.37384
2024-08-05T20:10:46Z,NaN,NaN,NaN,NaN
2024-08-05T20:11:06Z,NaN,NaN,1.29964,1021.0358
2024-08-05T20:11:10Z,NaN,NaN,NaN,1021.0172
2024-08-05T20:11:18Z,NaN,NaN,NaN,NaN
2024-08-05T20:11:22Z,-255.249,NaN,NaN,1020.9938
2024-08-05T20:11:26Z,NaN,NaN,NaN,1020.9938
2024-08-05T20:11:30Z,NaN,NaN,NaN,NaN
2024-08-05T20:11:50Z,NaN,NaN,NaN,NaN
2024-08-05T20:11:54Z,NaN,NaN,2.03716,NaN
2024-08-05T20:12:06Z,NaN,NaN,NaN,NaN
2024-08-05T20:12:10Z,NaN,NaN,NaN,NaN
2024-08-05T20:12:14Z,NaN,NaN,NaN,NaN
2024-08-05T20:12:22Z,4.2467,NaN,NaN,NaN
2024-08-05T20:12:30Z,NaN,NaN,NaN,NaN
2024-08-05T20:12:34Z,NaN,NaN,NaN,NaN
2024-08-05T20:12:42Z,NaN,NaN,2.20646,NaN
2024-08-05T20:12:50Z,NaN,NaN,NaN,NaN
2024-08-05T20:12:54Z,NaN,NaN,NaN,NaN
2024-08-05T20:12:58Z,NaN,NaN,NaN,NaN
2024-08-05T20:13:14Z,NaN,NaN,NaN,NaN
2024-08-05T20:13:22Z,256.329,NaN,NaN,NaN
2024-08-05T20:13:30Z,NaN,NaN,1.15353,NaN
2024-08-05T20:13:34Z,NaN,NaN,NaN,NaN
2024-08-05T20:13:58Z,NaN,NaN,NaN,NaN
2024-08-05T20:14:06Z,NaN,NaN,NaN,NaN
2024-08-05T20:14:10Z,NaN,NaN,NaN,NaN
2024-08-05T20:14:18Z,NaN,NaN,0.160897,NaN
2024-08-05T20:14:30Z,NaN,NaN,NaN,NaN
2024-08-05T20:14:38Z,NaN,NaN,NaN,NaN
2024-08-05T20:14:42Z,NaN,NaN,NaN,NaN
2024-08-05T20:14:46Z,-255.249,NaN,NaN,NaN
2024-08-05T20:14:50Z,NaN,-0.326377,NaN,NaN
2024-08-05T20:14:54Z,NaN,NaN,NaN,NaN
2024-08-05T20:14:58Z,NaN,NaN,NaN,1024.4889
2024-08-05T20:15:02Z,NaN,NaN,NaN,NaN
2024-08-05T20:15:06Z,NaN,NaN,0.805644,NaN
2024-08-05T20:15:10Z,NaN,NaN,NaN,NaN
2024-08-05T20:15:14Z,NaN,NaN,NaN,NaN
2024-08-05T20:15:26Z,NaN,NaN,NaN,NaN
2024-08-05T20:15:30Z,NaN,-0.460767,NaN,NaN
2024-08-05T20:15:42Z,NaN,NaN,NaN,NaN
2024-08-05T20:15:46Z,NaN,NaN,NaN,NaN
2024-08-05T20:15:50Z,NaN,NaN,NaN,NaN
2024-08-05T20:15:54Z,NaN,NaN,1.61042,1024.8053
2024-08-05T20:16:06Z,NaN,NaN,NaN,1024.8053
2024-08-05T20:16:10Z,NaN,-0.479966,NaN,1024.7899
2024-08-05T20:16:14Z,NaN,NaN,NaN,1024.7529
2024-08-05T20:16:26Z,NaN,NaN,NaN,NaN
2024-08-05T20:16:30Z,NaN,NaN,NaN,1024.7294
2024-08-05T20:16:34Z,NaN,NaN,NaN,1024.7091
2024-08-05T20:16:38Z,NaN,NaN,NaN,1024.6804
2024-08-05T20:16:42Z,NaN,NaN,2.31779,1024.5995
2024-08-05T20:16:46Z,NaN,NaN,NaN,NaN
2024-08-05T20:16:50Z,NaN,-0.476475,NaN,1024.593
2024-08-05T20:16:54Z,NaN,NaN,NaN,1024.5826
2024-08-05T20:17:06Z,NaN,NaN,NaN,NaN
2024-08-05T20:17:06Z,NaN,NaN,NaN,1024.5745
2024-08-05T20:17:13Z,NaN,NaN,NaN,NaN
2024-08-05T20:17:14Z,NaN,NaN,NaN,1024.5201
2024-08-05T20:17:20Z,NaN,NaN,NaN,1024.3534
2024-08-05T20:17:26Z,NaN,NaN,NaN,1024.0067
2024-08-05T20:17:27Z,NaN,NaN,NaN,1023.2501
2024-08-05T20:17:30Z,NaN,0.420624,2.01165,NaN
2024-08-05T20:17:34Z,NaN,NaN,NaN,NaN
2024-08-05T20:17:34Z,NaN,NaN,NaN,1021.4801
2024-08-05T20:17:41Z,NaN,NaN,NaN,1021.0603
2024-08-05T20:17:46Z,NaN,NaN,NaN,1020.9478
2024-08-05T20:17:48Z,NaN,NaN,NaN,1020.9478
2024-08-05T20:17:50Z,NaN,NaN,NaN,NaN
2024-08-05T20:17:54Z,NaN,NaN,NaN,NaN
2024-08-05T20:17:55Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:02Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:06Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:09Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:10Z,NaN,0.462512,NaN,1021.0206
2024-08-05T20:18:14Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:16Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:18Z,NaN,NaN,0.875221,NaN
2024-08-05T20:18:23Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:26Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:30Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:34Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:37Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:42Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:44Z,NaN,NaN,NaN,NaN
2024-08-05T20:18:46Z,NaN,NaN,NaN,NaN
2024-08-05T20:19:06Z,NaN,NaN,0.0890007,NaN
2024-08-05T20:19:14Z,NaN,NaN,NaN,NaN
2024-08-05T20:19:18Z,NaN,NaN,NaN,NaN
2024-08-05T20:19:38Z,NaN,NaN,NaN,NaN
2024-08-05T20:19:54Z,NaN,NaN,1.12106,NaN
2024-08-05T20:20:18Z,NaN,NaN,NaN,NaN
2024-08-05T20:20:26Z,NaN,NaN,NaN,NaN
2024-08-05T20:20:42Z,NaN,NaN,1.78204,NaN
2024-08-05T20:21:14Z,NaN,NaN,NaN,NaN
2024-08-05T20:21:31Z,NaN,NaN,2.48013,NaN
2024-08-05T20:22:03Z,NaN,NaN,NaN,NaN
2024-08-05T20:22:19Z,NaN,NaN,1.72406,NaN
2024-08-05T20:23:07Z,NaN,NaN,0.622425,NaN
2024-08-05T20:23:15Z,NaN,NaN,NaN,NaN
2024-08-05T20:23:25Z,NaN,NaN,NaN,NaN
2024-08-05T20:23:49Z,NaN,NaN,NaN,NaN
2024-08-05T20:23:53Z,-254.261,NaN,0.416013,NaN
2024-08-05T20:23:57Z,NaN,NaN,NaN,1024.7302
2024-08-05T20:24:13Z,NaN,NaN,NaN,1024.7677
2024-08-05T20:24:29Z,NaN,NaN,NaN,NaN
2024-08-05T20:24:33Z,NaN,NaN,NaN,NaN
2024-08-05T20:24:41Z,NaN,NaN,0.599232,1024.8422
2024-08-05T20:24:53Z,535.102,NaN,NaN,1024.8422
2024-08-05T20:24:57Z,NaN,NaN,NaN,1024.8218
2024-08-05T20:25:01Z,NaN,NaN,NaN,NaN
2024-08-05T20:25:29Z,NaN,NaN,0.0356582,1024.7894
2024-08-05T20:25:33Z,NaN,NaN,NaN,NaN
2024-08-05T20:25:45Z,NaN,NaN,NaN,1024.756
2024-08-05T20:25:57Z,NaN,NaN,NaN,NaN
2024-08-05T20:26:01Z,NaN,NaN,NaN,1024.7311
2024-08-05T20:26:05Z,NaN,NaN,NaN,1024.7148
2024-08-05T20:26:09Z,NaN,NaN,NaN,1024.6758
2024-08-05T20:26:17Z,NaN,NaN,-0.0176842,1024.6067
2024-08-05T20:26:21Z,NaN,NaN,NaN,NaN
2024-08-05T20:26:30Z,NaN,NaN,NaN,1024.6007
2024-08-05T20:26:34Z,NaN,NaN,NaN,1024.5887
2024-08-05T20:26:38Z,NaN,NaN,NaN,1024.5739
2024-08-05T20:26:42Z,NaN,NaN,NaN,NaN
2024-08-05T20:26:46Z,NaN,NaN,NaN,1024.5319
2024-08-05T20:26:50Z,NaN,NaN,NaN,1024.2357
2024-08-05T20:26:58Z,NaN,NaN,NaN,1023.2195
2024-08-05T20:27:02Z,NaN,NaN,NaN,NaN
2024-08-05T20:27:06Z,NaN,NaN,-0.0130457,NaN
2024-08-05T20:27:10Z,NaN,NaN,NaN,1022.09283
2024-08-05T20:27:38Z,NaN,NaN,NaN,1021.25244
2024-08-05T20:27:54Z,NaN,NaN,-0.00144952,1021.0197
2024-08-05T20:28:01Z,NaN,NaN,NaN,1020.9215
2024-08-05T20:28:09Z,NaN,NaN,NaN,1020.9215
2024-08-05T20:28:42Z,NaN,NaN,NaN,NaN
2024-08-05T20:28:46Z,NaN,NaN,-0.0176842,NaN
2024-08-05T20:29:02Z,NaN,NaN,NaN,NaN
2024-08-05T20:29:14Z,NaN,NaN,NaN,NaN
2024-08-05T20:29:35Z,NaN,NaN,-0.00376876,NaN
2024-08-05T20:29:47Z,NaN,NaN,NaN,NaN
2024-08-05T20:30:03Z,NaN,NaN,NaN,NaN
2024-08-05T20:31:36Z,NaN,NaN,NaN,NaN
2024-08-05T20:31:44Z,536.585,-0.549779,-0.0246419,NaN
2024-08-05T20:31:44Z,NaN,NaN,-0.00608799,NaN
2024-08-05T20:32:19Z,NaN,NaN,NaN,NaN
2024-08-05T20:32:34Z,NaN,NaN,-0.0246419,NaN
2024-08-05T20:32:50Z,NaN,NaN,NaN,NaN
2024-08-05T20:32:54Z,NaN,NaN,NaN,NaN
2024-08-05T20:33:19Z,NaN,NaN,NaN,NaN
2024-08-05T20:33:20Z,535.596,-0.549779,-0.0315996,NaN
2024-08-05T20:33:20Z,NaN,NaN,-0.0153649,NaN
2024-08-05T20:33:27Z,NaN,NaN,NaN,NaN
2024-08-05T20:33:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:33:43Z,NaN,NaN,NaN,NaN
2024-08-05T20:33:51Z,NaN,NaN,NaN,NaN
2024-08-05T20:33:55Z,NaN,NaN,NaN,NaN
2024-08-05T20:33:59Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:07Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:11Z,NaN,NaN,-0.0269611,NaN
2024-08-05T20:34:15Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:23Z,NaN,NaN,NaN,1024.6476
2024-08-05T20:34:27Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:35Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:43Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:47Z,NaN,NaN,NaN,NaN
2024-08-05T20:34:51Z,NaN,NaN,NaN,1024.8495
2024-08-05T20:34:55Z,NaN,NaN,NaN,1024.8613
2024-08-05T20:34:59Z,NaN,NaN,0.351074,1024.8363
2024-08-05T20:35:03Z,-254.755,NaN,NaN,1024.8021
2024-08-05T20:35:07Z,NaN,NaN,NaN,NaN
2024-08-05T20:35:11Z,NaN,NaN,NaN,1024.774
2024-08-05T20:35:19Z,NaN,NaN,NaN,1024.7653
2024-08-05T20:35:23Z,NaN,NaN,NaN,1024.7031
2024-08-05T20:35:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:35:43Z,NaN,NaN,NaN,1024.6863
2024-08-05T20:35:47Z,NaN,NaN,1.295,1024.6282
2024-08-05T20:35:51Z,NaN,NaN,NaN,1024.6168
2024-08-05T20:35:59Z,NaN,NaN,NaN,NaN
2024-08-05T20:36:03Z,-254.755,NaN,NaN,1024.6035
2024-08-05T20:36:07Z,NaN,NaN,NaN,1024.5883
2024-08-05T20:36:11Z,NaN,NaN,NaN,1024.5522
2024-08-05T20:36:27Z,NaN,NaN,NaN,1024.4656
2024-08-05T20:36:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:36:35Z,NaN,NaN,2.00469,1024.094
2024-08-05T20:36:47Z,NaN,NaN,NaN,NaN
2024-08-05T20:36:51Z,NaN,NaN,NaN,1022.6571
2024-08-05T20:36:55Z,NaN,NaN,NaN,1021.60016
2024-08-05T20:37:03Z,-255.249,NaN,NaN,1021.13434
2024-08-05T20:37:07Z,NaN,NaN,NaN,NaN
2024-08-05T20:37:11Z,NaN,NaN,NaN,1020.9056
2024-08-05T20:37:23Z,NaN,NaN,2.59841,1024.8301
2024-08-05T20:37:27Z,NaN,NaN,NaN,1024.8109
2024-08-05T20:37:31Z,NaN,NaN,NaN,1024.7786
2024-08-05T20:37:43Z,NaN,NaN,NaN,NaN
2024-08-05T20:37:47Z,NaN,NaN,NaN,1024.7683
2024-08-05T20:37:51Z,NaN,NaN,NaN,1024.7205
2024-08-05T20:38:03Z,255.834,NaN,NaN,NaN
2024-08-05T20:38:07Z,NaN,NaN,NaN,1024.6919
2024-08-05T20:38:11Z,NaN,NaN,1.62897,1024.6415
2024-08-05T20:38:15Z,NaN,NaN,NaN,1024.6332
2024-08-05T20:38:27Z,NaN,NaN,NaN,1024.619
2024-08-05T20:38:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:38:35Z,NaN,NaN,NaN,1024.6095
2024-08-05T20:38:51Z,NaN,NaN,NaN,1024.578
2024-08-05T20:38:55Z,NaN,NaN,NaN,NaN
2024-08-05T20:38:59Z,NaN,NaN,0.367309,1024.5365
2024-08-05T20:39:07Z,NaN,NaN,NaN,NaN
2024-08-05T20:39:31Z,NaN,NaN,NaN,1024.4264
2024-08-05T20:39:39Z,-253.767,NaN,NaN,1024.2623
2024-08-05T20:39:43Z,NaN,-0.37001,NaN,NaN
2024-08-05T20:39:47Z,NaN,NaN,0.541252,NaN
2024-08-05T20:39:55Z,NaN,NaN,NaN,1023.5012
2024-08-05T20:39:59Z,NaN,NaN,NaN,1022.90375
2024-08-05T20:40:03Z,NaN,NaN,NaN,NaN
2024-08-05T20:40:19Z,NaN,NaN,NaN,1021.24023
2024-08-05T20:40:23Z,NaN,-0.534071,NaN,1021.0348
2024-08-05T20:40:27Z,NaN,NaN,NaN,NaN
2024-08-05T20:40:35Z,NaN,NaN,1.55244,1020.9569
2024-08-05T20:40:39Z,NaN,NaN,NaN,1024.8113
2024-08-05T20:40:43Z,NaN,NaN,NaN,1024.787
2024-08-05T20:41:03Z,NaN,-0.466003,NaN,1024.76
2024-08-05T20:41:07Z,NaN,NaN,NaN,NaN
2024-08-05T20:41:15Z,NaN,NaN,NaN,1024.7462
2024-08-05T20:41:23Z,NaN,NaN,2.24821,NaN
2024-08-05T20:41:27Z,NaN,NaN,NaN,1024.7285
2024-08-05T20:41:31Z,NaN,NaN,NaN,1024.7078
2024-08-05T20:41:39Z,NaN,NaN,NaN,NaN
2024-08-05T20:41:43Z,NaN,-0.44855,NaN,1024.6588
2024-08-05T20:41:51Z,NaN,NaN,NaN,1024.6401
2024-08-05T20:41:55Z,NaN,NaN,NaN,1024.612
2024-08-05T20:42:03Z,NaN,NaN,NaN,1024.5914
2024-08-05T20:42:07Z,NaN,NaN,NaN,1024.5608
2024-08-05T20:42:11Z,NaN,NaN,2.54275,NaN
2024-08-05T20:42:14Z,NaN,NaN,NaN,1024.5203
2024-08-05T20:42:19Z,NaN,NaN,NaN,NaN
2024-08-05T20:42:21Z,NaN,NaN,NaN,1024.2915
2024-08-05T20:42:23Z,NaN,0.347321,NaN,1024.2803
2024-08-05T20:42:28Z,NaN,NaN,NaN,1023.6041
2024-08-05T20:42:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:42:35Z,NaN,NaN,NaN,1022.85547
2024-08-05T20:42:42Z,NaN,NaN,NaN,1021.14966
2024-08-05T20:42:43Z,NaN,NaN,NaN,1020.98834
2024-08-05T20:42:49Z,NaN,NaN,NaN,1020.98834
2024-08-05T20:42:51Z,NaN,NaN,NaN,NaN
2024-08-05T20:42:56Z,NaN,NaN,NaN,NaN
2024-08-05T20:42:59Z,NaN,NaN,1.43648,NaN
2024-08-05T20:43:03Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:03Z,NaN,0.479966,NaN,NaN
2024-08-05T20:43:10Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:11Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:17Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:23Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:24Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:31Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:38Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:39Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:43Z,NaN,0.483456,NaN,NaN
2024-08-05T20:43:45Z,NaN,NaN,NaN,NaN
2024-08-05T20:43:47Z,NaN,NaN,0.36499,NaN
2024-08-05T20:43:51Z,NaN,NaN,NaN,NaN
2024-08-05T20:44:19Z,NaN,NaN,NaN,NaN
2024-08-05T20:44:23Z,NaN,NaN,NaN,NaN
2024-08-05T20:44:35Z,NaN,NaN,0.622425,NaN
2024-08-05T20:44:40Z,NaN,NaN,NaN,NaN
2024-08-05T20:45:24Z,NaN,NaN,1.44807,NaN
2024-08-05T20:45:28Z,NaN,NaN,NaN,NaN
2024-08-05T20:46:12Z,NaN,NaN,2.15776,NaN
2024-08-05T20:46:16Z,NaN,NaN,NaN,1024.6495
2024-08-05T20:47:00Z,NaN,NaN,2.70974,NaN
2024-08-05T20:47:04Z,NaN,NaN,NaN,NaN
2024-08-05T20:47:48Z,NaN,NaN,1.65912,NaN
2024-08-05T20:48:36Z,NaN,NaN,0.390501,NaN
2024-08-05T20:48:40Z,NaN,NaN,NaN,NaN
2024-08-05T20:48:48Z,NaN,NaN,NaN,NaN
2024-08-05T20:49:08Z,NaN,NaN,NaN,NaN
2024-08-05T20:49:12Z,NaN,NaN,NaN,NaN
2024-08-05T20:49:24Z,NaN,NaN,0.411374,1024.8518
2024-08-05T20:49:28Z,NaN,-0.432842,NaN,1024.8518
2024-08-05T20:49:40Z,NaN,NaN,NaN,1024.8176
2024-08-05T20:49:44Z,NaN,NaN,NaN,NaN
2024-08-05T20:50:04Z,NaN,NaN,NaN,1024.7897
2024-08-05T20:50:08Z,NaN,-0.502655,NaN,1024.7593
2024-08-05T20:50:12Z,NaN,NaN,1.37618,NaN
2024-08-05T20:50:24Z,NaN,NaN,NaN,1024.7206
2024-08-05T20:50:28Z,NaN,NaN,NaN,NaN
2024-08-05T20:50:36Z,NaN,NaN,NaN,1024.6813
2024-08-05T20:50:36Z,NaN,NaN,NaN,1024.6614
2024-08-05T20:50:48Z,NaN,-0.441568,NaN,1024.6334
2024-08-05T20:51:00Z,NaN,NaN,2.03716,1024.6251
2024-08-05T20:51:16Z,NaN,NaN,NaN,1024.6079
2024-08-05T20:51:28Z,NaN,-0.432842,NaN,1024.5956
2024-08-05T20:51:48Z,NaN,NaN,2.62392,NaN
2024-08-05T20:52:04Z,NaN,NaN,NaN,1024.5536
2024-08-05T20:52:04Z,NaN,NaN,NaN,1024.5078
2024-08-05T20:52:08Z,NaN,0.565487,NaN,1024.4021
2024-08-05T20:52:11Z,NaN,NaN,NaN,1024.3567
2024-08-05T20:52:18Z,NaN,NaN,NaN,NaN
2024-08-05T20:52:25Z,NaN,NaN,NaN,1024.1252
2024-08-05T20:52:32Z,NaN,NaN,NaN,1023.0699
2024-08-05T20:52:36Z,NaN,NaN,1.99077,NaN
2024-08-05T20:52:39Z,NaN,NaN,NaN,1021.0896
2024-08-05T20:52:46Z,NaN,NaN,NaN,NaN
2024-08-05T20:52:48Z,NaN,0.459022,NaN,1021.01874
2024-08-05T20:52:53Z,NaN,NaN,NaN,1024.87
2024-08-05T20:53:00Z,NaN,NaN,NaN,NaN
2024-08-05T20:53:07Z,NaN,NaN,NaN,1024.8549
2024-08-05T20:53:14Z,NaN,NaN,NaN,1024.8402
2024-08-05T20:53:21Z,NaN,NaN,NaN,NaN
2024-08-05T20:53:24Z,NaN,NaN,0.754621,1024.8278
2024-08-05T20:53:28Z,NaN,NaN,NaN,1024.7162
2024-08-05T20:53:28Z,NaN,0.483456,NaN,NaN
2024-08-05T20:53:35Z,NaN,NaN,NaN,1024.6942
2024-08-05T20:53:42Z,NaN,NaN,NaN,1024.6653
2024-08-05T20:53:44Z,NaN,NaN,NaN,1024.6494
2024-08-05T20:53:52Z,NaN,NaN,NaN,NaN
2024-08-05T20:54:12Z,NaN,NaN,0.0843622,1024.6351
2024-08-05T20:54:16Z,NaN,NaN,NaN,1024.6287
2024-08-05T20:54:24Z,NaN,NaN,NaN,1024.5692
2024-08-05T20:54:52Z,NaN,NaN,NaN,NaN
2024-08-05T20:54:56Z,NaN,NaN,NaN,1024.5442
2024-08-05T20:55:00Z,NaN,NaN,1.08859,1024.5271
2024-08-05T20:55:40Z,NaN,NaN,NaN,1024.5192
2024-08-05T20:55:48Z,NaN,NaN,1.93279,1024.5035
2024-08-05T20:56:28Z,NaN,NaN,NaN,NaN
2024-08-05T20:56:36Z,NaN,NaN,2.65407,1024.4877
2024-08-05T20:57:16Z,NaN,NaN,NaN,1024.1979
2024-08-05T20:57:25Z,NaN,NaN,2.33634,NaN
2024-08-05T20:58:13Z,NaN,NaN,1.04221,1023.24316
2024-08-05T20:58:45Z,NaN,NaN,NaN,1021.0947
2024-08-05T20:58:53Z,NaN,NaN,NaN,1020.9953
2024-08-05T20:59:01Z,NaN,NaN,0.0495737,1024.8724
2024-08-05T20:59:17Z,NaN,NaN,NaN,NaN
2024-08-05T20:59:25Z,NaN,NaN,NaN,1024.866
2024-08-05T20:59:29Z,NaN,-0.410152,NaN,NaN
2024-08-05T20:59:45Z,NaN,NaN,NaN,1024.8575
2024-08-05T20:59:49Z,NaN,NaN,0.954075,1024.8406
2024-08-05T20:59:57Z,NaN,NaN,NaN,1024.7716
2024-08-05T21:00:09Z,NaN,-0.528835,NaN,NaN
2024-08-05T21:00:37Z,NaN,NaN,1.76813,NaN
2024-08-05T21:00:49Z,NaN,-0.502655,NaN,1024.7175
2024-08-05T21:01:25Z,NaN,NaN,2.5242,1024.6914
2024-08-05T21:01:29Z,NaN,-0.506145,NaN,NaN
2024-08-05T21:01:49Z,NaN,NaN,NaN,1024.6796
2024-08-05T21:02:01Z,NaN,NaN,NaN,NaN
2024-08-05T21:02:08Z,NaN,NaN,NaN,1024.6653
2024-08-05T21:02:09Z,NaN,0.450295,NaN,1024.6332
2024-08-05T21:02:13Z,NaN,NaN,2.59609,NaN
2024-08-05T21:02:15Z,NaN,NaN,NaN,1024.5847
2024-08-05T21:02:22Z,NaN,NaN,NaN,NaN
2024-08-05T21:02:29Z,NaN,NaN,NaN,1024.578
2024-08-05T21:02:36Z,NaN,NaN,NaN,1024.5691
2024-08-05T21:02:37Z,NaN,NaN,NaN,NaN
2024-08-05T21:02:43Z,NaN,NaN,NaN,1024.5525
2024-08-05T21:02:49Z,NaN,0.479966,NaN,NaN
2024-08-05T21:02:50Z,NaN,NaN,NaN,NaN
2024-08-05T21:02:57Z,NaN,NaN,NaN,1024.5042
2024-08-05T21:03:01Z,NaN,NaN,1.39009,1024.4413
2024-08-05T21:03:04Z,NaN,NaN,NaN,NaN
2024-08-05T21:03:11Z,NaN,NaN,NaN,1023.7734
2024-08-05T21:03:18Z,NaN,NaN,NaN,NaN
2024-08-05T21:03:25Z,NaN,NaN,NaN,1022.2406
